State_Code,Rural/Urban,State,Religious_Community,Age,Total_Population,Literate_Population
5,Urban,UTTARAKHAND,Muslim,11,13745,11937
5,Urban,UTTARAKHAND,Muslim,12,16663,14625
5,Urban,UTTARAKHAND,Muslim,13,14173,12360
5,Urban,UTTARAKHAND,Muslim,14,15801,13615
5,Urban,UTTARAKHAND,Muslim,15,16339,13743
5,Urban,UTTARAKHAND,Muslim,16,16908,14087
5,Urban,UTTARAKHAND,Muslim,17,14746,12287
5,Urban,UTTARAKHAND,Muslim,18,20718,16751
5,Urban,UTTARAKHAND,Muslim,19,13607,11109
5,Urban,UTTARAKHAND,Muslim,20-24,69291,53196
5,Urban,UTTARAKHAND,Muslim,25-29,51960,35566
5,Urban,UTTARAKHAND,Muslim,30-34,40863,24520
5,Urban,UTTARAKHAND,Muslim,35-59,122635,57977
5,Urban,UTTARAKHAND,Muslim,60+,30349,9449
5,Urban,UTTARAKHAND,Muslim,Age not stated,1036,595
5,Urban,UTTARAKHAND,Christian,7,324,266
5,Urban,UTTARAKHAND,Christian,8,329,306
5,Urban,UTTARAKHAND,Christian,9,312,290
5,Urban,UTTARAKHAND,Christian,10,380,355
5,Urban,UTTARAKHAND,Christian,11,341,332
5,Urban,UTTARAKHAND,Christian,12,384,368
5,Urban,UTTARAKHAND,Christian,13,339,331
5,Urban,UTTARAKHAND,Christian,14,384,376
5,Urban,UTTARAKHAND,Christian,15,397,384
5,Urban,UTTARAKHAND,Christian,16,402,393
5,Urban,UTTARAKHAND,Christian,17,364,355
5,Urban,UTTARAKHAND,Christian,18,472,447
5,Urban,UTTARAKHAND,Christian,19,455,438
5,Urban,UTTARAKHAND,Christian,20-24,2212,2111
5,Urban,UTTARAKHAND,Christian,25-29,1893,1793
5,Urban,UTTARAKHAND,Christian,30-34,1751,1641
5,Urban,UTTARAKHAND,Christian,35-59,6119,5561
5,Urban,UTTARAKHAND,Christian,60+,2063,1808
5,Urban,UTTARAKHAND,Christian,Age not stated,56,52
5,Urban,UTTARAKHAND,Sikh,7,877,753
5,Urban,UTTARAKHAND,Sikh,8,831,771
5,Urban,UTTARAKHAND,Sikh,9,809,761
5,Urban,UTTARAKHAND,Sikh,10,986,908
5,Urban,UTTARAKHAND,Sikh,11,906,866
5,Urban,UTTARAKHAND,Sikh,12,878,832
5,Urban,UTTARAKHAND,Sikh,13,893,854
5,Urban,UTTARAKHAND,Sikh,14,977,934
5,Urban,UTTARAKHAND,Sikh,15,996,938
5,Urban,UTTARAKHAND,Sikh,16,954,889
5,Urban,UTTARAKHAND,Sikh,17,1006,967
5,Urban,UTTARAKHAND,Sikh,18,1210,1135
5,Urban,UTTARAKHAND,Sikh,19,1167,1119
5,Urban,UTTARAKHAND,Sikh,20-24,5787,5508
5,Urban,UTTARAKHAND,Sikh,25-29,4998,4687
5,Urban,UTTARAKHAND,Sikh,30-34,4350,4054
5,Urban,UTTARAKHAND,Sikh,35-59,16420,14922
5,Urban,UTTARAKHAND,Sikh,60+,6390,5250
5,Urban,UTTARAKHAND,Sikh,Age not stated,150,119
5,Urban,UTTARAKHAND,Buddhist,7,69,55
5,Urban,UTTARAKHAND,Buddhist,8,89,87
5,Urban,UTTARAKHAND,Buddhist,9,79,76
5,Urban,UTTARAKHAND,Buddhist,10,119,115
5,Urban,UTTARAKHAND,Buddhist,11,137,133
5,Urban,UTTARAKHAND,Buddhist,12,128,127
5,Urban,UTTARAKHAND,Buddhist,13,177,173
5,Urban,UTTARAKHAND,Buddhist,14,206,204
5,Urban,UTTARAKHAND,Buddhist,15,214,209
5,Urban,UTTARAKHAND,Buddhist,16,261,258
5,Urban,UTTARAKHAND,Buddhist,17,314,308
5,Urban,UTTARAKHAND,Buddhist,18,307,306
5,Urban,UTTARAKHAND,Buddhist,19,270,266
5,Urban,UTTARAKHAND,Buddhist,20-24,992,964
5,Urban,UTTARAKHAND,Buddhist,25-29,765,721
5,Urban,UTTARAKHAND,Buddhist,30-34,693,652
5,Urban,UTTARAKHAND,Buddhist,35-59,1510,1319
5,Urban,UTTARAKHAND,Buddhist,60+,422,197
5,Urban,UTTARAKHAND,Buddhist,Age not stated,20,20
5,Urban,UTTARAKHAND,Jain,7,98,90
5,Urban,UTTARAKHAND,Jain,8,97,97
5,Urban,UTTARAKHAND,Jain,9,104,98
5,Urban,UTTARAKHAND,Jain,10,123,117
5,Urban,UTTARAKHAND,Jain,11,116,113
5,Urban,UTTARAKHAND,Jain,12,109,108
5,Urban,UTTARAKHAND,Jain,13,98,96
5,Urban,UTTARAKHAND,Jain,14,120,116
5,Urban,UTTARAKHAND,Jain,15,121,119
5,Urban,UTTARAKHAND,Jain,16,125,123
5,Urban,UTTARAKHAND,Jain,17,137,135
5,Urban,UTTARAKHAND,Jain,18,164,161
5,Urban,UTTARAKHAND,Jain,19,143,143
5,Urban,UTTARAKHAND,Jain,20-24,724,713
5,Urban,UTTARAKHAND,Jain,25-29,702,691
5,Urban,UTTARAKHAND,Jain,30-34,612,605
5,Urban,UTTARAKHAND,Jain,35-59,2737,2690
5,Urban,UTTARAKHAND,Jain,60+,1147,1089
5,Urban,UTTARAKHAND,Jain,Age not stated,9,8
5,Urban,UTTARAKHAND,Other religions and persuasions,7,7,5
5,Urban,UTTARAKHAND,Other religions and persuasions,8,11,10
5,Urban,UTTARAKHAND,Other religions and persuasions,9,3,3
5,Urban,UTTARAKHAND,Other religions and persuasions,10,8,7
5,Urban,UTTARAKHAND,Other religions and persuasions,11,6,6
5,Urban,UTTARAKHAND,Other religions and persuasions,12,7,6
5,Urban,UTTARAKHAND,Other religions and persuasions,13,9,9
5,Urban,UTTARAKHAND,Other religions and persuasions,14,2,1
5,Urban,UTTARAKHAND,Other religions and persuasions,15,13,12
5,Urban,UTTARAKHAND,Other religions and persuasions,16,7,7
5,Urban,UTTARAKHAND,Other religions and persuasions,17,7,7
5,Urban,UTTARAKHAND,Other religions and persuasions,18,10,8
5,Urban,UTTARAKHAND,Other religions and persuasions,19,6,6
5,Urban,UTTARAKHAND,Other religions and persuasions,20-24,31,27
5,Urban,UTTARAKHAND,Other religions and persuasions,25-29,18,14
5,Urban,UTTARAKHAND,Other religions and persuasions,30-34,25,18
5,Urban,UTTARAKHAND,Other religions and persuasions,35-59,75,49
5,Urban,UTTARAKHAND,Other religions and persuasions,60+,25,16
5,Urban,UTTARAKHAND,Other religions and persuasions,Age not stated,1,1
9,Rural,UTTAR PRADESH,Hindu,7,3154787,2276226
9,Rural,UTTAR PRADESH,Hindu,8,3669540,3062254
9,Rural,UTTAR PRADESH,Hindu,9,2882963,2532997
9,Rural,UTTAR PRADESH,Hindu,10,4233262,3716294
9,Rural,UTTAR PRADESH,Hindu,11,3015755,2737859
9,Rural,UTTAR PRADESH,Hindu,12,3685306,3371133
9,Rural,UTTAR PRADESH,Hindu,13,2923493,2694486
9,Rural,UTTAR PRADESH,Hindu,14,3240970,2962120
9,Rural,UTTAR PRADESH,Hindu,15,3409312,3047777
9,Rural,UTTAR PRADESH,Hindu,16,3179059,2839003
9,Rural,UTTAR PRADESH,Hindu,17,2447422,2177840
9,Rural,UTTAR PRADESH,Hindu,18,3545837,3037367
9,Rural,UTTAR PRADESH,Hindu,19,2101764,1777504
9,Rural,UTTAR PRADESH,Hindu,20-24,10870584,8460938
9,Rural,UTTAR PRADESH,Hindu,25-29,9206919,6185187
9,Rural,UTTAR PRADESH,Hindu,30-34,8348402,4947980
9,Rural,UTTAR PRADESH,Hindu,35-59,27895389,13573882
9,Rural,UTTAR PRADESH,Hindu,60+,10780943,3416412
9,Rural,UTTAR PRADESH,Hindu,Age not stated,956013,570491
9,Rural,UTTAR PRADESH,Muslim,7,676798,411959
9,Rural,UTTAR PRADESH,Muslim,8,812466,589184
9,Rural,UTTAR PRADESH,Muslim,9,595203,459295
9,Rural,UTTAR PRADESH,Muslim,10,899782,697093
9,Rural,UTTAR PRADESH,Muslim,11,598778,481808
9,Rural,UTTAR PRADESH,Muslim,12,773172,625427
9,Rural,UTTAR PRADESH,Muslim,13,581747,470885
9,Rural,UTTAR PRADESH,Muslim,14,670725,531934
9,Rural,UTTAR PRADESH,Muslim,15,678096,519821
9,Rural,UTTAR PRADESH,Muslim,16,670214,508436
9,Rural,UTTAR PRADESH,Muslim,17,480188,362645
9,Rural,UTTAR PRADESH,Muslim,18,730440,525994
9,Rural,UTTAR PRADESH,Muslim,19,399530,282667
9,Rural,UTTAR PRADESH,Muslim,20-24,2012511,1276519
9,Rural,UTTAR PRADESH,Muslim,25-29,1568493,817732
9,Rural,UTTAR PRADESH,Muslim,30-34,1387405,617513
9,Rural,UTTAR PRADESH,Muslim,35-59,4424052,1555112
9,Rural,UTTAR PRADESH,Muslim,60+,1564598,369802
9,Rural,UTTAR PRADESH,Muslim,Age not stated,186794,90475
9,Rural,UTTAR PRADESH,Christian,7,4767,3218
9,Rural,UTTAR PRADESH,Christian,8,5252,4027
9,Rural,UTTAR PRADESH,Christian,9,4230,3409
9,Rural,UTTAR PRADESH,Christian,10,6044,4847
9,Rural,UTTAR PRADESH,Christian,11,4324,3608
9,Rural,UTTAR PRADESH,Christian,12,5104,4337
9,Rural,UTTAR PRADESH,Christian,13,4044,3423
9,Rural,UTTAR PRADESH,Christian,14,4561,3818
9,Rural,UTTAR PRADESH,Christian,15,4767,3890
9,Rural,UTTAR PRADESH,Christian,16,4415,3580
9,Rural,UTTAR PRADESH,Christian,17,3323,2733
9,Rural,UTTAR PRADESH,Christian,18,5036,3947
9,Rural,UTTAR PRADESH,Christian,19,3082,2403
9,Rural,UTTAR PRADESH,Christian,20-24,15669,11370
9,Rural,UTTAR PRADESH,Christian,25-29,12856,8166
9,Rural,UTTAR PRADESH,Christian,30-34,11472,6659
9,Rural,UTTAR PRADESH,Christian,35-59,38749,18878
9,Rural,UTTAR PRADESH,Christian,60+,15182,5194
9,Rural,UTTAR PRADESH,Christian,Age not stated,2220,1283
9,Rural,UTTAR PRADESH,Sikh,7,7936,5906
9,Rural,UTTAR PRADESH,Sikh,8,8958,7743
9,Rural,UTTAR PRADESH,Sikh,9,7331,6624
9,Rural,UTTAR PRADESH,Sikh,10,10241,9130
9,Rural,UTTAR PRADESH,Sikh,11,8298,7664
9,Rural,UTTAR PRADESH,Sikh,12,9503,8831
9,Rural,UTTAR PRADESH,Sikh,13,8707,8150
9,Rural,UTTAR PRADESH,Sikh,14,9314,8663
9,Rural,UTTAR PRADESH,Sikh,15,10198,9399
9,Rural,UTTAR PRADESH,Sikh,16,10160,9349
9,Rural,UTTAR PRADESH,Sikh,17,8460,7825
9,Rural,UTTAR PRADESH,Sikh,18,11912,10750
9,Rural,UTTAR PRADESH,Sikh,19,7953,7256
9,Rural,UTTAR PRADESH,Sikh,20-24,41722,36349
9,Rural,UTTAR PRADESH,Sikh,25-29,33926,27235
9,Rural,UTTAR PRADESH,Sikh,30-34,30299,22283
9,Rural,UTTAR PRADESH,Sikh,35-59,107952,65612
9,Rural,UTTAR PRADESH,Sikh,60+,45692,16965
9,Rural,UTTAR PRADESH,Sikh,Age not stated,2549,1626
9,Rural,UTTAR PRADESH,Buddhist,7,4445,3200
9,Rural,UTTAR PRADESH,Buddhist,8,5216,4314
9,Rural,UTTAR PRADESH,Buddhist,9,4056,3586
9,Rural,UTTAR PRADESH,Buddhist,10,6043,5288
9,Rural,UTTAR PRADESH,Buddhist,11,4235,3861
9,Rural,UTTAR PRADESH,Buddhist,12,5109,4703
9,Rural,UTTAR PRADESH,Buddhist,13,4113,3826
9,Rural,UTTAR PRADESH,Buddhist,14,4476,4155
9,Rural,UTTAR PRADESH,Buddhist,15,4689,4255
9,Rural,UTTAR PRADESH,Buddhist,16,4443,4039
9,Rural,UTTAR PRADESH,Buddhist,17,3345,3048
9,Rural,UTTAR PRADESH,Buddhist,18,4773,4208
9,Rural,UTTAR PRADESH,Buddhist,19,2774,2401
9,Rural,UTTAR PRADESH,Buddhist,20-24,14566,11435
9,Rural,UTTAR PRADESH,Buddhist,25-29,12397,8333
9,Rural,UTTAR PRADESH,Buddhist,30-34,10836,6368
9,Rural,UTTAR PRADESH,Buddhist,35-59,35216,15730
9,Rural,UTTAR PRADESH,Buddhist,60+,14009,3769
9,Rural,UTTAR PRADESH,Buddhist,Age not stated,1606,971
9,Rural,UTTAR PRADESH,Jain,7,705,530
9,Rural,UTTAR PRADESH,Jain,8,695,590
9,Rural,UTTAR PRADESH,Jain,9,609,527
9,Rural,UTTAR PRADESH,Jain,10,910,809
9,Rural,UTTAR PRADESH,Jain,11,648,579
9,Rural,UTTAR PRADESH,Jain,12,732,666
9,Rural,UTTAR PRADESH,Jain,13,635,583
9,Rural,UTTAR PRADESH,Jain,14,742,689
9,Rural,UTTAR PRADESH,Jain,15,674,606
9,Rural,UTTAR PRADESH,Jain,16,655,598
9,Rural,UTTAR PRADESH,Jain,17,601,554
9,Rural,UTTAR PRADESH,Jain,18,768,703
9,Rural,UTTAR PRADESH,Jain,19,564,512
9,Rural,UTTAR PRADESH,Jain,20-24,2736,2439
9,Rural,UTTAR PRADESH,Jain,25-29,2238,1951
9,Rural,UTTAR PRADESH,Jain,30-34,2003,1729
9,Rural,UTTAR PRADESH,Jain,35-59,6881,5685
9,Rural,UTTAR PRADESH,Jain,60+,2775,1811
9,Rural,UTTAR PRADESH,Jain,Age not stated,294,189
9,Rural,UTTAR PRADESH,Other religions and persuasions,7,288,220
9,Rural,UTTAR PRADESH,Other religions and persuasions,8,322,271
9,Rural,UTTAR PRADESH,Other religions and persuasions,9,235,205
9,Rural,UTTAR PRADESH,Other religions and persuasions,10,296,264
9,Rural,UTTAR PRADESH,Other religions and persuasions,11,231,205
9,Rural,UTTAR PRADESH,Other religions and persuasions,12,261,246
9,Rural,UTTAR PRADESH,Other religions and persuasions,13,175,157
9,Rural,UTTAR PRADESH,Other religions and persuasions,14,235,206
9,Rural,UTTAR PRADESH,Other religions and persuasions,15,223,190
9,Rural,UTTAR PRADESH,Other religions and persuasions,16,200,168
9,Rural,UTTAR PRADESH,Other religions and persuasions,17,162,146
9,Rural,UTTAR PRADESH,Other religions and persuasions,18,225,188
9,Rural,UTTAR PRADESH,Other religions and persuasions,19,146,121
9,Rural,UTTAR PRADESH,Other religions and persuasions,20-24,760,566
9,Rural,UTTAR PRADESH,Other religions and persuasions,25-29,681,420
9,Rural,UTTAR PRADESH,Other religions and persuasions,30-34,604,329
9,Rural,UTTAR PRADESH,Other religions and persuasions,35-59,1800,762
9,Rural,UTTAR PRADESH,Other religions and persuasions,60+,724,212
9,Rural,UTTAR PRADESH,Other religions and persuasions,Age not stated,107,64
9,Urban,UTTAR PRADESH,Hindu,7,570082,423066
9,Urban,UTTAR PRADESH,Hindu,8,601765,498119
9,Urban,UTTAR PRADESH,Hindu,9,525844,455771
9,Urban,UTTAR PRADESH,Hindu,10,721251,621103
9,Urban,UTTAR PRADESH,Hindu,11,579565,517912
9,Urban,UTTAR PRADESH,Hindu,12,654349,587472
9,Urban,UTTAR PRADESH,Hindu,13,565556,514272
9,Urban,UTTAR PRADESH,Hindu,14,634739,573319
9,Urban,UTTAR PRADESH,Hindu,15,671433,598816
9,Urban,UTTAR PRADESH,Hindu,16,654272,584706
9,Urban,UTTAR PRADESH,Hindu,17,591359,532789
9,Urban,UTTAR PRADESH,Hindu,18,784799,691692
9,Urban,UTTAR PRADESH,Hindu,19,573837,510860
9,Urban,UTTAR PRADESH,Hindu,20-24,2983700,2608879
9,Urban,UTTAR PRADESH,Hindu,25-29,2526439,2127923
9,Urban,UTTAR PRADESH,Hindu,30-34,2177438,1766212
9,Urban,UTTAR PRADESH,Hindu,35-59,7602111,5747632
9,Urban,UTTAR PRADESH,Hindu,60+,2134071,1370500
9,Urban,UTTAR PRADESH,Hindu,Age not stated,290807,215229
9,Urban,UTTAR PRADESH,Muslim,7,339560,196320
9,Urban,UTTAR PRADESH,Muslim,8,385220,257597
9,Urban,UTTAR PRADESH,Muslim,9,305865,218140
9,Urban,UTTAR PRADESH,Muslim,10,439184,314213
9,Urban,UTTAR PRADESH,Muslim,11,323710,241700
9,Urban,UTTAR PRADESH,Muslim,12,399954,299732
9,Urban,UTTAR PRADESH,Muslim,13,322059,243066
9,Urban,UTTAR PRADESH,Muslim,14,380319,282057
9,Urban,UTTAR PRADESH,Muslim,15,382356,279397
9,Urban,UTTAR PRADESH,Muslim,16,405023,294121
9,Urban,UTTAR PRADESH,Muslim,17,329176,242507
9,Urban,UTTAR PRADESH,Muslim,18,481692,344399
9,Urban,UTTAR PRADESH,Muslim,19,307751,222875
9,Urban,UTTAR PRADESH,Muslim,20-24,1526911,1061109
9,Urban,UTTAR PRADESH,Muslim,25-29,1122896,718878
9,Urban,UTTAR PRADESH,Muslim,30-34,906710,529136
9,Urban,UTTAR PRADESH,Muslim,35-59,2903193,1433976
9,Urban,UTTAR PRADESH,Muslim,60+,787303,294685
9,Urban,UTTAR PRADESH,Muslim,Age not stated,143317,78001
9,Urban,UTTAR PRADESH,Christian,7,2844,1983
9,Urban,UTTAR PRADESH,Christian,8,3012,2371
9,Urban,UTTAR PRADESH,Christian,9,2695,2233
9,Urban,UTTAR PRADESH,Christian,10,3504,2872
9,Urban,UTTAR PRADESH,Christian,11,2916,2483
9,Urban,UTTAR PRADESH,Christian,12,3215,2776
9,Urban,UTTAR PRADESH,Christian,13,2929,2573
9,Urban,UTTAR PRADESH,Christian,14,3281,2823
9,Urban,UTTAR PRADESH,Christian,15,3311,2871
9,Urban,UTTAR PRADESH,Christian,16,3339,2884
9,Urban,UTTAR PRADESH,Christian,17,3253,2850
9,Urban,UTTAR PRADESH,Christian,18,4197,3608
9,Urban,UTTAR PRADESH,Christian,19,3310,2892
9,Urban,UTTAR PRADESH,Christian,20-24,17603,15363
9,Urban,UTTAR PRADESH,Christian,25-29,14785,12737
9,Urban,UTTAR PRADESH,Christian,30-34,12601,10666
9,Urban,UTTAR PRADESH,Christian,35-59,49399,41052
9,Urban,UTTAR PRADESH,Christian,60+,15256,11956
9,Urban,UTTAR PRADESH,Christian,Age not stated,1996,1390
9,Urban,UTTAR PRADESH,Sikh,7,2956,2396
9,Urban,UTTAR PRADESH,Sikh,8,2900,2597
9,Urban,UTTAR PRADESH,Sikh,9,2901,2636
9,Urban,UTTAR PRADESH,Sikh,10,3569,3212
9,Urban,UTTAR PRADESH,Sikh,11,3113,2901
9,Urban,UTTAR PRADESH,Sikh,12,3334,3115
9,Urban,UTTAR PRADESH,Sikh,13,3087,2905
9,Urban,UTTAR PRADESH,Sikh,14,3395,3197
9,Urban,UTTAR PRADESH,Sikh,15,3480,3275
9,Urban,UTTAR PRADESH,Sikh,16,3458,3259
